id,entity_type,name,normalized_name,category_code,status,founded_at,closed_at,investment_rounds,invested_companies,funding_rounds,funding_total_usd,milestones,relationships
c:149220,Company,Summd,summd,web,closed,2011-12-26,2013-01-01,0,0,0,0.0,1,2
c:149279,Company,ClrTouch,clrtouch,advertising,closed,2010-07-01,2012-05-01,0,0,1,20000.0,1,1
c:149302,Company,RealtyPerks,realtyperks,web,closed,2011-01-15,2012-01-01,0,0,0,0.0,1,4
c:149911,Company,ComCrowd,comcrowd,software,closed,2011-04-08,2013-05-01,0,0,2,350000.0,0,0
c:14993,Company,Exit41,exit41,software,closed,1999-01-01,2013-05-01,0,0,4,24200000.0,2,11
c:15023,Company,Broadchoice,broadchoice,software,closed,2007-11-01,2013-06-18,0,0,1,2700000.0,0,5
c:150332,Company,CheckInPage,checkinpage,mobile,closed,2011-09-01,2013-05-01,0,0,1,100000.0,0,0
c:150373,Company,YouMinds,youminds,software,closed,2010-11-01,2013-05-11,0,0,0,0.0,0,0
c:15041,Company,Livekick,livekick,web,closed,2009-01-01,2011-01-28,0,0,1,0.0,2,4
c:150486,Company,Responsible City,responsible city,network_hosting,closed,2011-12-01,2012-01-01,0,0,1,0.0,0,0
c:1505,Company,betNOW,betnow,web,closed,2005-01-01,2011-05-27,0,0,1,5000000.0,1,0
c:150577,Company,StyleZen,stylezen,fashion,closed,2011-09-01,2013-04-01,0,0,1,20000.0,1,2
c:15060,Company,Snappr,snappr,mobile,acquired,2008-02-01,2009-10-23,0,0,0,0.0,1,1
c:150627,Company,Honeybear Healthcare LLC,honeybear healthcare,ecommerce,closed,2012-02-27,2013-01-01,0,0,0,0.0,1,1
c:150644,Company,myglam,myglam,ecommerce,closed,2011-11-01,2013-06-01,0,0,1,2750000.0,1,5
c:15073,Company,Twones,twones,games_video,closed,2008-07-01,2010-07-09,0,0,1,500000.0,2,6
c:150778,Company,MatchFuel,matchfuel,software,closed,2011-09-01,2012-03-01,0,0,0,0.0,1,1
c:150781,Company,Foundry Hiring,foundry hiring,software,acquired,2011-01-01,2013-10-08,0,0,0,0.0,0,2
c:150864,Company,Query Hunter,query hunter,enterprise,closed,2011-12-01,2013-01-01,0,0,1,0.0,1,1
c:150976,Company,Good Works Now,good works now,ecommerce,closed,2011-01-01,2013-01-01,0,0,1,25000.0,1,2
c:151,Company,TripHub,triphub,web,closed,2005-06-01,2008-08-25,0,0,0,0.0,2,6
c:15129,Company,Zentact,zentact,network_hosting,closed,2008-09-01,2012-01-01,0,0,1,250000.0,1,3
c:15130,Company,Knetwit Inc.,knetwit,web,closed,2007-06-26,2009-11-01,0,0,2,4600000.0,1,3
c:151431,Company,Detangl,detangl,web,closed,2001-06-15,2012-01-01,0,0,0,0.0,0,0
c:151469,Company,Aponia Laboratories,aponia laboratories,biotech,closed,2010-01-01,2013-05-01,0,0,3,4513712.0,0,0
c:15148,Company,Novafora,novafora,software,closed,2004-01-01,2009-07-26,0,0,1,12000000.0,0,0
c:151536,Company,Kliqed,kliqed,social,closed,2011-02-18,2012-01-01,0,0,1,0.0,1,3
c:151728,Company,Tuner Coin,tuner coin,other,closed,2010-11-23,2013-10-18,0,0,0,0.0,1,3
c:1518,Company,Utterz,utterz,mobile,closed,2007-09-17,2010-02-02,0,0,1,4000000.0,1,3
c:152057,Company,Waddapp.com,waddapp,photo_video,closed,2012-01-01,2012-07-01,0,0,1,452865.0,0,0
c:152219,Company,Seed Thief,seed thief,consulting,closed,2012-03-15,2012-07-05,0,0,0,0.0,1,1
c:152253,Company,Designd,designd,ecommerce,closed,2012-03-01,2013-01-01,0,0,0,0.0,1,2
c:152258,Company,99Presents,99presents,ecommerce,closed,2012-03-20,2013-03-01,0,0,1,20000.0,2,3
c:15229,Company,artaculous,artaculous,games_video,closed,2007-08-01,2011-12-01,0,0,1,10000.0,1,3
c:152364,Company,Time Bomb Deals,time bomb deals,advertising,closed,2011-04-01,2012-08-01,0,0,1,425000.0,1,4
c:15251,Company,CitySpeek,cityspeek,web,closed,2008-08-01,2010-01-01,0,0,0,0.0,3,1
c:152560,Company,Wantful,wantful,ecommerce,closed,2011-01-01,2013-09-06,0,0,1,5500000.0,2,6
c:152681,Company,Pick a Student,pick a student,consulting,closed,2011-06-30,2011-06-01,0,0,1,40000.0,0,0
c:153104,Company,Rentelligence,rentelligence,other,closed,2011-09-26,2013-06-01,0,0,1,62500.0,1,3
c:153132,Company,weave,weave,web,closed,2012-01-01,2013-05-01,0,0,0,0.0,1,1
c:153328,Company,Knoodle,knoodle,software,closed,2009-01-01,2013-05-07,0,0,0,0.0,0,0
c:153403,Company,Gaston Labs,gaston labs,photo_video,closed,2012-03-21,2013-02-01,0,0,1,100000.0,2,3
c:153461,Company,All Trend Tech,all trend tech,cleantech,closed,2012-03-29,2013-02-01,0,0,0,0.0,1,2
c:153498,Company,"Sweatdrops, LLC",sweatdrops,health,closed,2011-09-01,2012-01-01,0,0,1,300000.0,1,1
c:153532,Company,Dick or Bro,dick or bro,games_video,closed,2012-01-01,2013-05-01,0,0,1,150000.0,1,3
c:153557,Company,TripFlick Travel Guide,tripflick travel guide,travel,closed,2011-07-01,2013-07-01,0,0,1,100000.0,1,0
c:153590,Company,Pintics,pintics,web,closed,2012-01-10,2012-10-31,0,0,1,10000.0,2,1
c:153739,Company,Flying Pig Digital,flying pig digital,games_video,closed,2010-01-01,2013-07-01,0,0,1,25000.0,0,0
c:1541,Company,Dapper,dapper,advertising,acquired,2006-10-01,2010-11-16,0,0,1,3000000.0,4,19
c:154124,Company,Zeerca,zeerca,ecommerce,closed,2011-04-12,2012-01-01,0,0,0,0.0,1,1
c:15442,Company,HelpHive,helphive,web,closed,2008-01-01,2011-08-30,0,0,1,250000.0,3,5
c:154441,Company,SixIntel,sixintel,software,closed,2011-07-04,2013-06-01,0,0,1,250000.0,1,5
c:15445,Company,twitTangle,twittangle,web,closed,2008-12-09,2011-12-24,0,0,0,0.0,1,1
c:15458,Company,eBillme,ebillme,ecommerce,closed,2004-10-01,2012-06-15,0,0,2,23000000.0,0,2
c:15469,Company,Calisto100,calisto100,web,closed,2009-01-01,2010-01-01,0,0,0,0.0,0,2
c:154793,Company,SalonBookr,salonbookr,fashion,closed,2011-11-01,2012-10-01,0,0,1,20000.0,1,2
c:154850,Company,One Step Solutions,one step solutions,mobile,closed,2011-06-01,2013-04-01,0,0,1,30000.0,1,3
c:15509,Company,Rudder,rudder,web,closed,2006-10-01,2010-11-05,0,0,1,2000000.0,1,3
c:155257,Company,Admazely,admazely,advertising,closed,2011-10-01,2013-05-01,0,0,1,600000.0,1,4
c:15558,Company,i2we,i2we,web,closed,2007-01-01,2013-06-11,0,0,1,750000.0,0,1
c:155621,Company,Friendsignia,friendsignia,web,closed,2012-01-29,2013-06-01,0,0,1,15000.0,1,2
c:15567,Company,Deline.JY Inc.,deline jy,web,closed,2008-10-01,2011-01-01,0,0,1,100000.0,0,7
c:155821,Company,Nalace Corporation,nalace,ecommerce,closed,2012-01-01,2013-05-01,0,0,1,19000.0,1,1
c:155893,Company,World of Avatar,world of avatar,mobile,closed,2010-04-01,2012-10-31,3,3,0,0.0,1,5
c:155901,Company,Rewinery,rewinery,ecommerce,closed,2012-01-01,2013-11-21,0,0,0,0.0,2,1
c:15599,Company,mBeat Media,mbeat media,mobile,closed,2008-01-01,2012-01-24,0,0,1,1500000.0,0,3
c:156467,Company,Fifth Reserve,fifth reserve,ecommerce,closed,2012-04-01,2012-01-01,0,0,0,0.0,0,0
c:156699,Company,PhotoFix UK,photofix uk,photo_video,closed,2011-01-01,2013-07-01,0,0,1,16090.0,1,1
c:156721,Company,OdinOtvet,odinotvet,web,closed,2011-05-15,2013-03-01,0,0,1,500000.0,1,4
c:15687,Company,SeeSaw Networks,seesaw networks,advertising,closed,2005-01-01,2012-01-01,0,0,5,21138876.0,0,4
c:15692,Company,IMedExchange,imedexchange,web,closed,2007-01-01,2012-01-12,0,0,2,2624000.0,1,3
c:15704,Company,Twitpay,twitpay,ecommerce,closed,2010-01-01,2012-06-01,0,0,2,500000.0,0,5
c:15709,Company,Robotgalaxy,robotgalaxy,games_video,closed,2006-01-01,2012-12-09,0,0,2,12000000.0,0,1
c:157234,Company,Soshowise,soshowise,web,closed,2011-06-08,2013-06-01,0,0,1,50000.0,1,12
c:157442,Company,Lean Lobby,lean lobby,public_relations,closed,2011-12-01,2013-01-01,0,0,0,0.0,0,0
c:1576,Company,iMedix Inc.,imedix,search,closed,2007-01-01,2012-02-13,0,0,1,2000000.0,4,4
c:158294,Company,Newfield Design,newfield design,manufacturing,closed,2008-01-01,2013-06-01,0,0,1,662000.0,0,0
c:158399,Company,Aspindle,aspindle,web,closed,2011-04-01,2012-01-01,0,0,0,0.0,1,1
c:158482,Company,Gather.md,gather md,web,closed,2012-01-01,2012-06-01,0,0,1,20000.0,0,2
c:15859,Company,twtcard,twtcard,web,closed,2008-12-01,2009-11-22,0,0,0,0.0,0,0
c:15870,Company,Avega Systems,avega systems,hardware,closed,2005-01-01,2012-01-01,0,0,2,9500000.0,0,2
c:15887,Company,Hammerhead Systems,hammerhead systems,hardware,closed,2002-01-01,2009-03-23,0,0,2,48000000.0,0,2
c:15888,Company,Neopolitan Networks,neopolitan networks,web,closed,2002-01-01,2008-07-25,0,0,1,3170000.0,1,1
c:158910,Company,GreenLight,greenlight,social,closed,2011-07-20,2013-03-01,0,0,1,40331.0,2,4
c:1592,Company,Bahu,bahu,web,closed,2007-07-01,2009-01-01,0,0,1,1476100.0,2,4
c:15944,Company,Twitter Tribune,twitter tribune,web,closed,2008-12-10,2009-10-01,0,0,0,0.0,0,0
c:159456,Company,Exhibia,exhibia,ecommerce,closed,2011-04-01,2013-06-01,0,0,1,1000000.0,1,1
c:159529,Company,Soteira,soteira,medical,closed,2004-01-01,2013-06-01,0,0,4,2691807.0,0,2
c:159624,Company,Copperfasten,copperfasten,security,closed,2000-01-01,2013-05-01,0,0,1,627300.0,0,0
c:15975,Company,Tunepresto,tunepresto,games_video,closed,2008-01-01,2012-10-20,0,0,1,263400.0,2,4
c:159838,Company,FaceCheese,facecheese,web,closed,2012-05-18,2013-06-01,0,0,0,0.0,1,1
c:160045,Company,PollVaultr,pollvaultr,software,closed,2012-01-01,2013-06-01,0,0,1,60000.0,0,0
c:16012,Company,InboxQ,inboxq,search,closed,2009-11-01,2013-06-01,0,0,2,0.0,1,2
c:160123,Company,PostRocket,postrocket,analytics,closed,2012-02-01,2013-08-15,0,0,2,610000.0,0,1
c:160277,Company,Favour.it,favour it,web,closed,2012-04-01,2013-02-28,0,0,0,0.0,2,3
c:160338,Company,FX Aligned,fx aligned,finance,closed,2011-01-01,2013-06-01,0,0,1,1250000.0,0,0
c:16066,Company,VoloMedia,volomedia,advertising,closed,2005-01-01,2011-02-03,0,0,2,12000000.0,3,4
c:16069,Company,Fuego Nation,fuego nation,web,closed,2007-01-01,2011-08-10,0,0,1,1500000.0,0,2
c:161102,Company,People's Software Company,peoples software company,web,closed,2008-05-01,2008-01-01,0,0,1,0.0,1,2
c:16111,Company,Applied Identity,applied identity,advertising,closed,2002-01-01,2012-01-01,0,0,3,33000000.0,1,2
c:161293,Company,Unyqe,unyqe,software,closed,2011-11-10,2013-01-01,0,0,1,35000.0,0,1
c:16134,Company,Kickfire,kickfire,software,closed,2006-01-01,2010-06-17,0,0,1,20000000.0,2,4
c:161447,Company,WorkWith.me,workwith me,other,closed,2012-06-01,2013-04-01,0,0,1,250000.0,1,4
c:161448,Company,LuxTicket.sg,luxticket sg,ecommerce,closed,2012-01-01,2012-11-01,0,0,1,0.0,0,2
c:161578,Company,Picomize,picomize,photo_video,closed,2011-10-01,2012-10-01,0,0,1,12000.0,1,4
c:16179,Company,AdYouNet,adyounet,advertising,closed,2006-01-01,2012-09-14,0,0,2,1400000.0,0,0
c:162219,Company,Contur,contur,messaging,closed,2011-09-01,2012-11-01,0,0,1,20000.0,1,2
c:162625,Company,AlphaStripe,alphastripe,social,closed,2012-05-02,2013-05-01,0,0,1,0.0,0,0
c:16264,Company,Aquest Systems,aquest systems,hardware,closed,2004-01-01,2010-11-10,0,0,1,20000000.0,0,0
c:1627,Company,WeShow,weshow,games_video,closed,2007-06-01,2008-12-02,0,0,1,5000000.0,1,2
c:16277,Company,ChipVision Design,chipvision design,semiconductor,closed,2002-01-01,2011-07-08,0,0,2,10900000.0,0,0
c:162884,Company,United Travel Technologies,united travel technologies,public_relations,closed,2010-09-01,2013-07-01,0,0,5,6000000.0,0,4
c:16344,Company,PeopleRipple,peopleripple,network_hosting,closed,2007-03-01,2010-05-01,0,0,1,0.0,0,4
c:16358,Company,Vibeex,vibeex,games_video,closed,2008-06-01,2009-03-01,0,0,0,0.0,2,1
c:1637,Company,RipCode,ripcode,software,closed,2006-08-06,2012-07-01,0,0,4,33000000.0,3,10
c:163802,Company,Anchovi Labs,anchovi labs,photo_video,closed,2011-11-01,2013-07-01,0,0,1,15000.0,1,5
c:16406,Company,"RiverGlass, Inc.",riverglass,software,closed,2003-01-01,2011-10-12,0,0,2,6400000.0,1,4
c:1643,Company,AdMedian LLC,admedian,web,closed,2003-10-01,2008-08-01,0,0,0,0.0,0,3
c:164421,Company,Sv?t hv?zd,sv?t hv?zd,web,closed,2012-03-17,2013-01-01,0,0,0,0.0,1,1
c:164507,Company,Taking Point,taking point,public_relations,closed,2009-09-29,2012-08-01,0,0,2,2020593.0,1,2
c:16488,Company,Digital Performance,digital performance,advertising,closed,2002-01-01,2012-10-01,0,0,3,4476171.0,0,3
c:164922,Company,Turf Geography Club,turf geography club,mobile,closed,2011-01-01,2013-02-01,0,0,2,890000.0,0,2
c:16526,Company,Crowd Rent,crowd rent,web,closed,2009-01-15,2013-01-16,0,0,0,0.0,0,0
c:165665,Company,Elephant.is,elephant is,education,closed,2012-01-01,2013-03-01,0,0,1,100000.0,1,3
c:16569,Company,Storytlr,storytlr,network_hosting,closed,2008-01-01,2009-10-10,0,0,0,0.0,1,2
c:16607,Company,Rapport,rapport,hardware,closed,2001-01-01,2012-02-07,0,0,2,25500000.0,0,0
c:16615,Company,Trusty's,trustys,search,closed,2008-01-01,2010-07-01,0,0,0,0.0,1,1
c:166185,Company,CPAASP,cpaasp,network_hosting,closed,1997-01-01,2011-01-01,0,0,0,0.0,0,0
c:166463,Company,SeatSwapr,seatswapr,travel,closed,2012-04-27,2013-07-01,0,0,1,10000.0,1,1
c:166548,Company,Maozhao,maozhao,web,closed,2011-10-01,2013-06-01,0,0,1,500000.0,1,1
c:16655,Company,Become Media Inc.,become media,web,closed,2008-08-30,2010-01-01,0,0,1,100000.0,0,1
c:166644,Company,Yakify,yakify,web,closed,2012-01-01,2013-02-01,0,0,1,100000.0,0,3
c:16672,Company,Digiprof,digiprof,games_video,closed,2008-08-12,2010-01-01,0,0,0,0.0,0,0
c:166763,Company,27 Perry,27 perry,ecommerce,closed,2012-07-25,2013-01-01,0,0,1,118000.0,1,2
c:167,Company,Sway,sway,advertising,closed,2004-12-03,2012-12-02,0,0,1,2000000.0,2,6
c:167053,Company,Dose of Style,dose of style,other,closed,2012-06-25,2013-06-15,0,0,0,0.0,0,0
c:16709,Company,Focus,focus,enterprise,closed,2005-08-01,2012-09-15,0,0,1,12170000.0,2,7
c:167165,Company,Decor Buffs,decor buffs,other,closed,2012-06-24,2013-06-15,0,0,0,0.0,0,0
c:167276,Company,datatracker,datatracker,analytics,closed,2012-01-07,2013-05-01,0,0,1,16000.0,0,3
c:167318,Company,Poosh All,poosh all,mobile,closed,2012-05-01,2012-01-01,0,0,0,0.0,1,0
c:16736,Company,Zeugma Systems,zeugma systems,hardware,closed,2004-01-01,2011-07-18,0,0,2,31500000.0,1,4
c:16747,Company,Veeda,veeda,web,closed,2007-10-01,2010-04-21,0,0,1,0.0,0,1
c:16753,Company,Stiki Digital,stiki digital,web,closed,2007-03-01,2009-06-30,0,0,3,325000.0,1,4
c:16757,Company,Extreme Enterprises,extreme enterprises,enterprise,closed,2007-11-28,2011-01-01,0,0,8,1455000.0,3,10
c:16761,Company,scanR,scanr,mobile,closed,2005-01-01,2011-07-17,0,0,2,14200000.0,1,5
c:16770,Company,QSecure,qsecure,security,closed,2003-01-01,2012-09-22,0,0,5,49000000.0,1,8
c:167795,Company,spotdock,spotdock,web,closed,2011-11-15,2013-06-01,0,0,1,600000.0,0,4
c:168035,Company,Groovideo,groovideo,web,closed,2011-01-01,2013-05-01,0,0,1,0.0,1,1
c:168523,Company,Talenz,talenz,web,closed,2008-01-01,2011-09-28,0,0,1,50000.0,0,2
c:168549,Company,ItsPlatonic,itsplatonic,social,closed,2012-03-01,2013-09-29,0,0,2,211002.0,1,2
c:168574,Company,HundredApples,hundredapples,education,closed,2011-01-01,2013-06-01,0,0,1,50000.0,0,2
c:168809,Company,pitch.,pitch,other,closed,2012-01-01,2013-05-01,0,0,0,0.0,1,0
c:168872,Company,Tastemaker Labs,tastemaker labs,mobile,closed,2012-06-06,2013-04-01,0,0,1,500000.0,0,0
c:169005,Company,Fanbouts,fanbouts,sports,closed,2012-07-10,2013-06-01,0,0,1,0.0,1,3
c:1692,Company,SimulScribe,simulscribe,web,closed,2003-03-18,2013-04-30,0,0,3,5700000.0,2,6
c:169405,Company,Camcada,camcada,games_video,closed,2012-08-05,2013-02-15,0,0,0,0.0,1,1
c:169472,Company,Outline App,outline app,enterprise,closed,2012-02-13,2013-01-01,0,0,1,20118.0,1,2
c:169483,Company,SocialDial,socialdial,messaging,closed,2012-01-01,2013-06-01,0,0,1,1000000.0,0,0
c:169662,Company,Roundcourt,roundcourt,web,closed,2012-02-01,2012-01-01,0,0,0,0.0,1,1
c:169682,Company,SteadyFare,steadyfare,travel,closed,2012-06-01,2012-10-01,0,0,1,25000.0,1,3
c:16973,Company,IonLogix Systems,ionlogix systems,software,closed,2007-12-11,2011-02-02,0,0,1,30000.0,0,1
c:170,Company,adBrite,adbrite,advertising,acquired,2003-01-01,2001-02-01,0,0,4,40400000.0,3,17
c:17000,Company,KlickSports,klicksports,mobile,closed,2006-01-01,2012-01-01,0,0,1,1200000.0,1,5
c:170060,Company,Opicos,opicos,social,closed,2012-03-01,2013-06-01,0,0,1,1000000.0,1,3
c:17030,Company,SendMeHome.com,sendmehome,games_video,closed,2008-07-01,2012-06-04,0,0,1,50000.0,1,2
c:170346,Company,Travolver,travolver,travel,closed,2011-06-01,2013-04-01,0,0,1,2000000.0,2,10
c:17073,Company,4Blox,4blox,software,closed,2006-08-01,2012-06-16,0,0,1,0.0,1,2
c:170889,Company,Friendly Wager App,friendly wager app,sports,closed,2011-07-27,2013-06-01,0,0,1,0.0,1,1
c:1712,Company,PlayCafe,playcafe,games_video,closed,2006-04-01,2009-01-30,0,0,1,0.0,0,6
c:171263,Company,AStarApps,astarapps,other,closed,2012-06-01,2013-03-01,0,0,0,0.0,1,2
c:171305,Company,GleeMaster,gleemaster,fashion,closed,2010-04-01,2013-06-01,0,0,1,2300000.0,1,5
c:171331,Company,trustedsafe,trustedsafe,security,closed,2011-06-16,2012-01-01,0,0,1,714250.0,1,2
c:171355,Company,IndiaEver.com,indiaever,music,closed,2012-08-01,2013-06-01,0,0,1,20000.0,0,0
c:17136,Company,Kore Virtual Machines,kore virtual machines,software,closed,2008-01-01,2012-01-01,0,0,1,2189440.0,0,2
c:171449,Company,Mixers,mixers,social,closed,2011-06-21,2012-09-01,0,0,1,100000.0,1,4
c:171782,Company,Sonda41,sonda41,analytics,closed,2012-06-08,2012-08-01,0,0,2,0.0,0,0
c:171848,Company,Sport Telegram,sport telegram,mobile,closed,2012-07-15,2013-01-01,0,0,1,25000.0,1,1
c:172250,Company,"Coterie, Inc.",coterie,social,closed,2012-04-01,2013-09-14,0,0,1,1500000.0,1,5
c:172438,Company,Incredibli,incredibli,other,closed,2012-07-07,2013-05-01,0,0,0,0.0,1,2
c:1725,Company,N2N Commerce,n2n commerce,ecommerce,acquired,2006-01-01,2008-01-01,0,0,1,30000000.0,1,1
c:17252,Company,D2C Games,d2c games,games_video,closed,2006-01-01,2008-02-26,0,0,2,7500000.0,1,1
c:172887,Company,DealDown,dealdown,web,closed,2012-05-07,2012-11-01,0,0,0,0.0,1,2
c:173118,Company,Relationship Analytics,relationship analytics,analytics,closed,2012-08-01,2013-08-01,0,0,2,125000.0,1,2
c:17317,Company,ZinkoTek,zinkotek,web,closed,2007-04-01,2010-04-16,0,0,1,2000000.0,0,0
c:173720,Company,HashTip,hashtip,web,closed,2012-03-12,2013-06-01,0,0,1,200000.0,2,4
c:173915,Company,WISETIVI,wisetivi,hardware,closed,2011-04-10,2013-05-01,0,0,2,620000.0,0,0
c:17397,Company,HeySpace,heyspace,web,closed,2005-01-01,2009-10-04,0,0,1,20000000.0,0,0
c:17429,Company,Speedshape,speedshape,advertising,closed,2003-01-01,2013-08-01,0,0,1,5000000.0,1,2
c:174378,Company,IcyApps,icyapps,mobile,closed,2012-01-01,2013-01-01,0,0,0,0.0,0,0
c:17446,Company,LiveRSVP,liversvp,enterprise,closed,2008-02-01,2010-03-16,0,0,1,0.0,0,6
c:174618,Company,El Teatro,el teatro,games_video,closed,2010-12-01,2012-06-01,0,0,1,40000.0,1,4
c:17481,Company,Power Analog Microelectronics,power analog microelectronics,hardware,closed,2004-01-01,2012-09-18,0,0,2,12000000.0,0,2
c:174927,Company,Scrattch,scrattch,web,closed,2012-10-01,2013-12-09,0,0,0,0.0,1,4
c:17501,Company,Shocking Technologies,shocking technologies,hardware,closed,2006-01-01,2013-04-01,0,0,6,55900000.0,1,2
c:175080,Company,Easiest Credit Card To Get Approved For,easiest credit card to get approved for,web,closed,2012-05-11,2013-05-01,0,0,1,25000.0,0,0
c:17512,Company,Appscio,appscio,software,closed,2006-01-01,2011-01-01,0,0,2,7000000.0,0,4
c:1753,Company,bluepulse,bluepulse,network_hosting,closed,1990-04-10,2010-01-01,0,0,1,6000000.0,2,7
c:175305,Company,Lamppost,lamppost,mobile,closed,2012-05-01,2013-03-01,0,0,1,11309.0,1,2
c:175491,Company,Backup Circle,backup circle,software,closed,2012-09-16,2013-05-01,0,0,1,40000.0,1,3
c:17575,Company,Nanoradio,nanoradio,semiconductor,closed,2004-03-01,2013-06-01,0,0,5,79960000.0,0,2
c:17610,Company,Aurora Feint,aurora feint,games_video,closed,2008-01-01,2012-11-01,0,0,2,7660000.0,3,3
c:17612,Company,Jumper Networks,jumper networks,software,closed,2008-01-05,2012-12-23,0,0,1,0.0,0,2
c:17623,Company,Ohai,ohai,games_video,closed,2008-01-01,2011-09-02,0,0,1,6000000.0,2,7
c:176311,Company,Jotky,jotky,social,closed,2010-10-10,2013-01-01,0,0,1,500000.0,1,9
c:17635,Company,Dial a Dealer,dial a dealer,other,closed,2006-01-01,2009-04-06,0,0,1,140000.0,0,2
c:1766,Company,ARPU,arpu,advertising,closed,2005-05-01,2010-05-04,0,0,3,15564591.0,0,1
c:17722,Company,Gemisimo,gemisimo,public_relations,closed,2008-01-01,2012-09-26,0,0,1,0.0,0,0
c:17733,Company,RADLIVE,radlive,hardware,closed,2005-01-01,2012-04-26,0,0,1,7650000.0,0,0
c:177403,Company,Flatora,flatora,ecommerce,closed,2011-12-23,2013-05-28,0,0,1,800000.0,1,5
c:177438,Company,Intellisense,intellisense,enterprise,closed,2009-01-01,2010-11-12,0,0,1,100000.0,0,0
c:177629,Company,Energie Etiche,energie etiche,software,closed,2010-01-01,2013-05-01,0,0,4,126321.0,0,0
c:17775,Company,OpVista,opvista,software,closed,2000-01-01,2009-08-01,0,0,2,43000000.0,1,2
c:178099,Company,Glass,glass,ecommerce,closed,2012-03-01,2013-07-01,0,0,1,0.0,2,1
c:17825,Company,UWantSavings,uwantsavings,ecommerce,closed,2008-07-01,2010-01-01,0,0,0,0.0,0,3
c:1785,Company,Journeys,journeys,web,closed,2007-05-01,2012-01-01,0,0,1,600000.0,1,3
c:17856,Company,HealthLok,healthlok,web,closed,2008-10-01,2008-01-01,0,0,2,0.0,1,2
c:17857,Company,Hidden City Games,hidden city games,other,closed,2004-01-01,2011-09-28,0,0,1,15000000.0,1,3
c:178769,Company,Visualnest,visualnest,enterprise,closed,2012-06-01,2013-02-01,0,0,1,235350.0,0,1
c:178920,Company,Duel,duel,games_video,closed,2012-04-01,2013-05-01,0,0,1,25000.0,1,3
c:17908,Company,Bemba,bemba,web,closed,2007-01-01,2009-01-28,0,0,1,0.0,1,0
c:17931,Company,Jobulous,jobulous,web,closed,2008-07-10,2010-01-01,0,0,1,200000.0,0,0
c:17966,Company,Collexpo,collexpo,ecommerce,closed,2008-02-01,2012-03-13,0,0,1,225000.0,0,1
c:17974,Company,Conformity,conformity,enterprise,closed,2007-07-01,2009-01-01,0,0,1,3000000.0,2,14
c:18027,Company,CypherMax,cyphermax,hardware,closed,2000-01-01,2012-09-10,0,0,3,148000000.0,0,1
c:18055,Company,VisualPin,visualpin,web,closed,2008-01-04,2009-01-01,0,0,0,0.0,2,0
c:180652,Company,Picklify,picklify,ecommerce,closed,2012-03-01,2013-07-01,0,0,1,13000.0,2,8
c:1808,Company,yoonew,yoonew,web,closed,2004-01-01,2010-02-01,0,0,2,4000000.0,3,3
